N  Time  average_ob  max_ob  min_ob 
1600 0.000053 9619.000000 10794 8498 
1610 0.000052 9727.000000 12429 7877 
1620 0.000053 9848.000000 11046 8731 
1630 0.000051 9835.000000 12685 7951 
1640 0.000052 9725.000000 11243 8328 
1650 0.000053 9516.000000 9962 8676 
1660 0.000051 9997.000000 12663 8579 
1670 0.000051 10083.000000 12198 8508 
1680 0.000051 10427.000000 11110 9483 
1690 0.000052 10151.000000 12151 9106 
1700 0.000052 9842.000000 10783 8802 
1710 0.000052 10652.000000 12164 9647 
1720 0.000052 9567.000000 10053 8782 
1730 0.000051 9975.000000 10537 9291 
1740 0.000052 10838.000000 13154 8701 
1750 0.000052 10638.000000 14029 9083 
1760 0.000051 10786.000000 12057 9959 
1770 0.000052 10443.000000 11082 9922 
1780 0.000052 11286.000000 13339 10204 
1790 0.000052 10940.000000 12235 9810 
1800 0.000051 10475.000000 12119 9222 
1810 0.000052 11435.000000 14448 9422 
1820 0.000053 11179.000000 13064 10187 
1830 0.000053 11149.000000 12334 10112 
1840 0.000053 11021.000000 13502 9342 
1850 0.000054 11408.000000 13331 10087 
1860 0.000054 11206.000000 13602 10228 
1870 0.000054 11774.000000 16636 9916 
1880 0.000055 11378.000000 13409 10402 
1890 0.000054 11378.000000 13381 9923 
1900 0.000056 11808.000000 13158 10578 
1910 0.000055 12460.000000 13827 10892 
1920 0.000051 11634.000000 15546 10134 
1930 0.000051 12645.000000 15750 10933 
1940 0.000051 11902.000000 14661 10415 
1950 0.000052 12431.000000 14121 10865 
1960 0.000053 12574.000000 16741 10541 
1970 0.000053 13060.000000 14498 11348 
1980 0.000053 12408.000000 15380 9542 
1990 0.000053 13037.000000 16066 10555 
2000 0.000053 11795.000000 12709 9919 
2010 0.000053 12830.000000 14336 10969 
2020 0.000054 12656.000000 13958 10827 
2030 0.000053 11676.000000 13478 10744 
2040 0.000055 12945.000000 15174 10576 
2050 0.000054 12619.000000 16344 10682 
2060 0.000055 13114.000000 15481 11943 
2070 0.000055 12251.000000 14160 10424 
2080 0.000057 13569.000000 15039 11826 
2090 0.000056 13251.000000 16468 10374 
2100 0.000056 13042.000000 15290 11320 
2110 0.000057 13965.000000 16081 12746 
2120 0.000058 13199.000000 14988 12218 
2130 0.000058 13583.000000 14442 12510 
2140 0.000058 13282.000000 15559 11497 
2150 0.000059 13588.000000 15896 12359 
2160 0.000058 12545.000000 13880 10919 
2170 0.000058 13194.000000 15469 10919 
2180 0.000059 13660.000000 14331 12792 
2190 0.000059 14076.000000 15420 12652 
2200 0.000059 13643.000000 15935 11278 
2210 0.000060 14093.000000 16330 12168 
2220 0.000060 14561.000000 16757 12494 
2230 0.000060 13735.000000 15088 11758 
2240 0.000061 13907.000000 16432 11670 
2250 0.000061 14579.000000 16719 12938 
2260 0.000063 13960.000000 16354 12037 
2270 0.000061 14657.000000 17602 12148 
2280 0.000066 14968.000000 18629 12890 
2290 0.000062 14266.000000 17869 12461 
2300 0.000063 14623.000000 15594 13731 
2310 0.000063 14733.000000 16576 12196 
2320 0.000063 14647.000000 17945 12834 
2330 0.000063 14104.000000 15274 12844 
2340 0.000063 15334.000000 17925 13192 
2350 0.000064 14639.000000 16270 13191 
2360 0.000064 14616.000000 16634 13446 
2370 0.000064 14951.000000 19030 12576 
2380 0.000066 15308.000000 17203 13612 
2390 0.000066 14850.000000 16664 13486 
2400 0.000070 15117.000000 17324 12244 
2410 0.000066 14981.000000 15954 13988 
2420 0.000068 14809.000000 18322 13574 
2430 0.000067 15086.000000 17046 12441 
2440 0.000067 15302.000000 16961 13773 
2450 0.000068 15131.000000 18341 13846 
2460 0.000067 16472.000000 19760 14834 
2470 0.000067 15219.000000 17100 14025 
2480 0.000068 15492.000000 18327 13022 
2490 0.000068 16141.000000 17921 14916 
2500 0.000069 17018.000000 19857 14358 
2510 0.000068 15089.000000 17072 13364 
2520 0.000068 16380.000000 18984 13889 
2530 0.000071 17628.000000 20133 15657 
2540 0.000070 16623.000000 19784 14883 
2550 0.000070 16658.000000 20134 14576 
2560 0.000071 16895.000000 18364 15204 
2570 0.000072 16548.000000 20176 13861 
2580 0.000071 17644.000000 23766 15136 
2590 0.000073 16934.000000 20116 14479 
2600 0.000071 16522.000000 17767 14474 
2610 0.000073 16518.000000 18045 14834 
2620 0.000073 16483.000000 17729 15290 
2630 0.000074 18012.000000 22293 15341 
2640 0.000074 17230.000000 19923 14750 
2650 0.000073 16892.000000 19787 15042 
2660 0.000073 17023.000000 19587 14310 
2670 0.000075 18213.000000 20703 15614 
2680 0.000074 17013.000000 19447 15073 
2690 0.000074 17065.000000 19969 15082 
2700 0.000075 17804.000000 20414 15441 
2710 0.000077 17539.000000 20383 15073 
2720 0.000075 16869.000000 18360 15100 
2730 0.000076 17587.000000 19532 15241 
2740 0.000076 17865.000000 19717 15612 
2750 0.000076 18719.000000 21638 15753 
2760 0.000077 18394.000000 21284 17020 
2770 0.000078 18861.000000 23687 16716 
2780 0.000078 18727.000000 22171 16287 
2790 0.000077 18765.000000 21059 16418 
2800 0.000078 17587.000000 19417 16640 
2810 0.000079 17631.000000 20316 16462 
2820 0.000080 18127.000000 22911 16375 
2830 0.000079 18495.000000 23099 14768 
2840 0.000080 19404.000000 24742 16794 
2850 0.000080 18616.000000 21759 17264 
2860 0.000080 17737.000000 19325 16027 
2870 0.000081 18316.000000 21924 15137 
2880 0.000081 17899.000000 19736 16289 
2890 0.000081 18700.000000 23266 15710 
2900 0.000081 19729.000000 23124 16090 
2910 0.000083 19045.000000 20582 17110 
2920 0.000083 18808.000000 23374 16735 
2930 0.000082 20721.000000 29394 17912 
2940 0.000083 19100.000000 23025 16930 
2950 0.000082 20126.000000 24671 18043 
2960 0.000086 19556.000000 22540 18010 
2970 0.000083 19592.000000 22588 16504 
2980 0.000083 20293.000000 23643 17860 
2990 0.000085 19946.000000 21872 16754 
3000 0.000085 19441.000000 20837 18309 
3010 0.000085 20134.000000 24292 18521 
3020 0.000085 20119.000000 25311 17563 
3030 0.000086 20822.000000 24170 17372 
3040 0.000085 20632.000000 24112 17849 
3050 0.000086 21409.000000 24081 18920 
3060 0.000087 19571.000000 23172 16612 
3070 0.000086 20163.000000 24464 18177 
3080 0.000086 19924.000000 22591 16286 
3090 0.000088 20644.000000 22842 18942 
3100 0.000088 21071.000000 22851 17854 
3110 0.000088 21008.000000 23412 17899 
3120 0.000090 21356.000000 24867 18505 
3130 0.000089 21245.000000 24753 19050 
3140 0.000088 20797.000000 24542 17994 
3150 0.000089 20801.000000 22889 18346 
3160 0.000089 20806.000000 24344 17480 
3170 0.000090 21109.000000 27875 18371 
3180 0.000090 21653.000000 25373 19619 
3190 0.000096 21035.000000 23325 19985 
3200 0.000091 21791.000000 26440 18588 
3210 0.000091 20925.000000 23865 17445 
3220 0.000092 21646.000000 25922 19526 
3230 0.000092 21426.000000 25908 18966 
3240 0.000092 22345.000000 26914 19326 
