N  Time  average_ob  max_ob  min_ob 
4650 0.000139 32731.000000 38359 28171 
4660 0.000140 33205.000000 38506 28793 
4670 0.000142 33458.000000 37458 29310 
4680 0.000141 31570.000000 36172 27823 
4690 0.000141 32988.000000 37114 28066 
4700 0.000141 33490.000000 39458 30002 
4710 0.000143 32833.000000 38005 29835 
4720 0.000143 34265.000000 37851 30600 
4730 0.000143 33926.000000 39923 30858 
4740 0.000145 35710.000000 39014 28525 
4750 0.000145 34989.000000 39008 30401 
4760 0.000145 33775.000000 38464 29402 
4770 0.000146 33524.000000 36840 31402 
4780 0.000144 33239.000000 36615 31081 
4790 0.000143 33923.000000 35796 31447 
4800 0.000146 32047.000000 36022 29582 
4810 0.000146 32834.000000 34619 31739 
4820 0.000146 33138.000000 37513 29424 
4830 0.000146 32286.000000 38044 30368 
4840 0.000147 35199.000000 41591 29990 
4850 0.000147 34666.000000 38064 32235 
4860 0.000149 33349.000000 34973 30773 
4870 0.000149 34749.000000 39754 29534 
4880 0.000148 33699.000000 38651 30460 
4890 0.000150 33836.000000 39275 30168 
4900 0.000151 35317.000000 38580 32975 
4910 0.000148 35935.000000 43474 31287 
4920 0.000148 35450.000000 39441 28988 
4930 0.000151 34646.000000 39498 30445 
4940 0.000149 34124.000000 38969 29274 
4950 0.000151 35131.000000 37673 33169 
4960 0.000154 37897.000000 44788 32854 
4970 0.000151 35722.000000 44827 30646 
4980 0.000153 36072.000000 41477 33489 
4990 0.000152 34491.000000 37438 32114 
5000 0.000154 34884.000000 38661 30505 
5010 0.000154 35895.000000 49677 31238 
5020 0.000153 36096.000000 40539 32940 
5030 0.000158 35559.000000 40932 31537 
5040 0.000153 34614.000000 38192 31573 
5050 0.000154 36188.000000 41778 30476 
5060 0.000154 37506.000000 41345 33523 
5070 0.000155 36725.000000 40896 30947 
5080 0.000154 36393.000000 40675 32317 
5090 0.000158 36580.000000 41700 32481 
5100 0.000156 36378.000000 39622 32612 
5110 0.000155 36438.000000 41370 31892 
5120 0.000158 37359.000000 42577 32911 
5130 0.000157 36489.000000 40381 34546 
5140 0.000157 34996.000000 37813 33378 
5150 0.000159 37779.000000 42925 33726 
5160 0.000157 36548.000000 41545 34361 
5170 0.000157 37112.000000 43934 32524 
5180 0.000162 35714.000000 39538 32203 
5190 0.000158 35882.000000 39520 32107 
5200 0.000159 36551.000000 42744 32860 
5210 0.000160 37970.000000 44905 31940 
5220 0.000158 36698.000000 40373 31319 
5230 0.000161 38115.000000 41415 35499 
5240 0.000162 36566.000000 39766 32721 
5250 0.000161 38765.000000 45919 34322 
5260 0.000161 38123.000000 46006 34579 
5270 0.000163 37429.000000 42538 35115 
5280 0.000161 38299.000000 43212 34602 
5290 0.000162 36590.000000 43851 32816 
5300 0.000163 36963.000000 39528 33694 
5310 0.000162 36572.000000 45651 33496 
5320 0.000162 35945.000000 38849 33017 
5330 0.000165 37276.000000 43641 33100 
5340 0.000164 38633.000000 43358 35860 
5350 0.000164 37744.000000 42762 35000 
5360 0.000164 39016.000000 42159 35537 
5370 0.000165 37728.000000 42978 33249 
5380 0.000166 37622.000000 42290 33964 
5390 0.000166 38629.000000 41498 36117 
5400 0.000165 40295.000000 51169 34234 
5410 0.000167 38736.000000 45927 32600 
5420 0.000168 40881.000000 45890 35660 
5430 0.000167 37743.000000 43518 34787 
5440 0.000170 40123.000000 48157 35903 
5450 0.000167 41088.000000 45922 37576 
5460 0.000166 38308.000000 41922 32982 
5470 0.000169 38946.000000 44107 35680 
5480 0.000168 39815.000000 48667 35799 
5490 0.000168 38942.000000 42106 36907 
5500 0.000171 40739.000000 48396 35747 
5510 0.000172 40336.000000 44200 36159 
5520 0.000170 39243.000000 45444 35203 
5530 0.000171 40356.000000 44697 36102 
5540 0.000170 39095.000000 47477 34587 
5550 0.000171 36942.000000 40809 34509 
5560 0.000173 39333.000000 46062 34964 
5570 0.000172 41666.000000 45171 37056 
5580 0.000173 41125.000000 50822 34056 
5590 0.000207 41566.000000 45228 37681 
5600 0.000365 39444.000000 43980 37136 
5610 0.000195 41417.000000 53269 36282 
5620 0.000262 40248.000000 44294 34122 
5630 0.000235 40184.000000 42362 37220 
5640 0.000224 39063.000000 42108 36267 
5650 0.000209 40307.000000 45344 35860 
5660 0.000249 41698.000000 48984 35824 
5670 0.000290 41912.000000 45309 37108 
5680 0.000177 42650.000000 49882 37772 
5690 0.000178 41091.000000 47090 34002 
5700 0.000181 41345.000000 46177 37574 
5710 0.000181 42001.000000 46688 35247 
5720 0.000176 40857.000000 44418 37216 
5730 0.000179 42491.000000 46520 39371 
5740 0.000185 41251.000000 45781 38381 
5750 0.000178 41186.000000 46039 37573 
5760 0.000179 41673.000000 45734 36730 
5770 0.000184 41238.000000 47450 37389 
5780 0.000182 41333.000000 44556 35946 
5790 0.000178 41611.000000 47954 37034 
5800 0.000180 39915.000000 46878 35911 
5810 0.000181 42655.000000 48202 39397 
5820 0.000191 42241.000000 55681 33732 
5830 0.000184 43971.000000 50384 39053 
5840 0.000181 43352.000000 48202 39104 
5850 0.000182 42172.000000 46267 37670 
5860 0.000183 41925.000000 49601 37417 
5870 0.000182 43941.000000 50437 37799 
5880 0.000193 43281.000000 48198 36970 
5890 0.000188 42498.000000 48225 35534 
