N  Time  average_ob  max_ob  min_ob 
1580 0.000053 18667.000000 19201 18211 
1590 0.000051 18858.000000 20232 18097 
1600 0.000052 18746.000000 19988 17775 
1610 0.000053 19048.000000 19838 18667 
1620 0.000052 19290.000000 20012 18807 
1630 0.000053 19549.000000 20276 18914 
1640 0.000053 19431.000000 20201 18841 
1650 0.000052 19869.000000 20711 18828 
1660 0.000053 19810.000000 21105 19136 
1670 0.000053 19907.000000 21408 19260 
1680 0.000054 19799.000000 20949 19221 
1690 0.000053 20381.000000 21255 19762 
1700 0.000054 20280.000000 21104 19484 
1710 0.000055 20517.000000 21082 19953 
1720 0.000053 20532.000000 21223 19589 
1730 0.000055 20565.000000 21662 19915 
1740 0.000054 20831.000000 21766 20191 
1750 0.000055 20852.000000 21317 20333 
1760 0.000056 21031.000000 23335 20249 
1770 0.000054 21240.000000 22294 20700 
1780 0.000053 21768.000000 23869 20530 
1790 0.000052 21571.000000 22032 21106 
1800 0.000053 21755.000000 23165 21035 
1810 0.000054 21616.000000 22190 21207 
1820 0.000052 22082.000000 23941 21005 
1830 0.000054 21773.000000 22457 21087 
1840 0.000054 22078.000000 24665 21156 
1850 0.000053 22427.000000 23001 21640 
1860 0.000058 22465.000000 22988 21647 
1870 0.000054 23006.000000 24610 21963 
1880 0.000058 22758.000000 23405 21927 
1890 0.000056 22469.000000 22755 21927 
1900 0.000055 23334.000000 24560 21975 
1910 0.000056 22894.000000 24084 22447 
1920 0.000057 23105.000000 24088 22295 
1930 0.000057 23597.000000 24855 22862 
1940 0.000057 23277.000000 24365 22447 
1950 0.000060 23821.000000 25816 22701 
1960 0.000057 23828.000000 26288 22623 
1970 0.000060 24274.000000 28255 23337 
1980 0.000059 24291.000000 27013 23467 
1990 0.000058 24027.000000 24842 23505 
2000 0.000059 24161.000000 25426 23417 
2010 0.000059 24540.000000 25395 23893 
2020 0.000060 24488.000000 25321 23423 
2030 0.000060 24615.000000 25526 23587 
2040 0.000059 25043.000000 26381 24104 
2050 0.000061 25106.000000 25764 24448 
2060 0.000063 25523.000000 26872 24589 
2070 0.000062 25596.000000 27042 24591 
2080 0.000061 25451.000000 26388 24480 
2090 0.000062 25776.000000 27091 24905 
2100 0.000062 25420.000000 26860 24525 
2110 0.000062 25756.000000 27166 24993 
2120 0.000062 26228.000000 27387 25217 
2130 0.000063 25803.000000 26354 25524 
2140 0.000062 26894.000000 28642 25291 
2150 0.000063 26841.000000 27944 25770 
2160 0.000066 26332.000000 27529 25857 
2170 0.000066 26588.000000 27134 25823 
2180 0.000064 27398.000000 28521 25891 
2190 0.000066 26637.000000 27269 25964 
2200 0.000067 27081.000000 27806 26493 
2210 0.000066 27441.000000 29070 26453 
2220 0.000068 27576.000000 28794 26372 
2230 0.000066 27993.000000 29205 26613 
2240 0.000067 27783.000000 29338 26823 
2250 0.000067 28488.000000 31007 27000 
2260 0.000067 27967.000000 28980 27498 
2270 0.000069 28310.000000 29415 27328 
2280 0.000068 28235.000000 28789 27436 
2290 0.000068 28710.000000 30642 27598 
2300 0.000068 28462.000000 29150 27678 
2310 0.000070 28311.000000 29936 27326 
2320 0.000070 28914.000000 29984 27672 
2330 0.000070 29041.000000 29780 28396 
2340 0.000072 29264.000000 30739 28092 
2350 0.000071 28963.000000 30149 28154 
2360 0.000071 29079.000000 31059 27956 
2370 0.000071 29521.000000 30935 28222 
2380 0.000072 29690.000000 31057 28507 
2390 0.000072 30194.000000 32389 28956 
2400 0.000073 30092.000000 31267 29266 
2410 0.000073 29893.000000 30522 28783 
2420 0.000075 29853.000000 30792 29164 
2430 0.000074 30253.000000 31656 28839 
2440 0.000074 30393.000000 31661 29434 
2450 0.000074 30743.000000 32270 29734 
2460 0.000074 31196.000000 33700 29712 
2470 0.000078 31084.000000 32588 30112 
2480 0.000076 31003.000000 32133 30076 
2490 0.000076 31009.000000 32297 30290 
2500 0.000076 31442.000000 33207 30551 
2510 0.000076 31591.000000 33328 30892 
2520 0.000076 31666.000000 34954 30663 
2530 0.000079 32207.000000 33592 30741 
2540 0.000079 31712.000000 32388 30803 
2550 0.000083 32328.000000 33719 31644 
2560 0.000078 32021.000000 33671 31046 
2570 0.000077 32455.000000 34406 31175 
2580 0.000078 32639.000000 34005 31672 
2590 0.000081 32554.000000 33672 31801 
2600 0.000079 32824.000000 34234 31556 
2610 0.000079 32535.000000 33276 31631 
2620 0.000078 33735.000000 34789 32770 
2630 0.000079 33675.000000 35456 32442 
2640 0.000080 33357.000000 34171 32410 
2650 0.000082 33723.000000 35573 32660 
2660 0.000082 33549.000000 34685 33020 
2670 0.000086 33620.000000 35273 32793 
2680 0.000081 34419.000000 36072 32630 
2690 0.000082 34396.000000 35973 33667 
2700 0.000082 34294.000000 36537 33179 
2710 0.000086 34455.000000 35874 33255 
2720 0.000082 34716.000000 36534 33621 
