N  Time  average_ob  max_ob  min_ob 
1590 0.000071 14931.000000 14978 14907 
1600 0.000072 15027.000000 15066 14994 
1610 0.000073 15151.000000 15183 15101 
1620 0.000073 15264.000000 15318 15227 
1630 0.000074 15356.000000 15399 15324 
1640 0.000073 15484.000000 15507 15449 
1650 0.000074 15593.000000 15623 15566 
1660 0.000075 15689.000000 15732 15645 
1670 0.000075 15801.000000 15842 15766 
1680 0.000076 15910.000000 15954 15862 
1690 0.000077 16013.000000 16042 15960 
1700 0.000077 16117.000000 16152 16063 
1710 0.000077 16246.000000 16257 16232 
1720 0.000078 16350.000000 16396 16323 
1730 0.000166 16452.000000 16514 16409 
1740 0.000081 16566.000000 16593 16534 
1750 0.000080 16678.000000 16726 16633 
1760 0.000080 16786.000000 16841 16755 
1770 0.000081 16886.000000 16935 16834 
1780 0.000080 17007.000000 17047 16974 
1790 0.000081 17100.000000 17146 17037 
1800 0.000081 17208.000000 17224 17181 
1810 0.000081 17323.000000 17348 17292 
1820 0.000085 17438.000000 17496 17381 
1830 0.000084 17543.000000 17577 17522 
1840 0.000084 17649.000000 17679 17618 
1850 0.000085 17761.000000 17802 17727 
1860 0.000085 17879.000000 17907 17811 
1870 0.000086 17972.000000 18015 17949 
1880 0.000086 18093.000000 18175 18058 
1890 0.000087 18207.000000 18238 18189 
1900 0.000087 18316.000000 18338 18289 
1910 0.000087 18431.000000 18458 18398 
1920 0.000087 18536.000000 18557 18515 
1930 0.000088 18641.000000 18696 18575 
1940 0.000090 18752.000000 18802 18725 
1950 0.000090 18883.000000 18933 18857 
1960 0.000091 18955.000000 18984 18908 
1970 0.000091 19090.000000 19126 19043 
1980 0.000091 19199.000000 19242 19159 
1990 0.000091 19301.000000 19326 19278 
2000 0.000091 19407.000000 19462 19375 
2010 0.000093 19521.000000 19572 19495 
2020 0.000091 19618.000000 19643 19589 
2030 0.000092 19739.000000 19773 19699 
2040 0.000092 19846.000000 19879 19803 
2050 0.000092 19965.000000 19996 19943 
2060 0.000093 20069.000000 20083 20059 
2070 0.000094 20199.000000 20233 20159 
2080 0.000095 20306.000000 20344 20271 
2090 0.000096 20421.000000 20458 20383 
2100 0.000099 20532.000000 20578 20508 
2110 0.000096 20645.000000 20657 20624 
2120 0.000097 20757.000000 20801 20709 
2130 0.000097 20879.000000 20905 20848 
2140 0.000098 20993.000000 21036 20944 
2150 0.000099 21098.000000 21144 21047 
2160 0.000099 21194.000000 21219 21164 
2170 0.000099 21334.000000 21356 21297 
2180 0.000099 21438.000000 21498 21380 
2190 0.000099 21548.000000 21580 21517 
2200 0.000100 21684.000000 21715 21661 
