N  Time  average_ob  max_ob  min_ob 
1144 0.0000000140 9.2202797203 11 1 
1145 0.0000000140 9.2218340611 11 1 
1146 0.0000000140 9.2233856894 11 1 
1147 0.0000000166 9.2249346120 11 1 
1148 0.0000000462 9.2264808362 11 1 
1149 0.0000000383 9.2280243690 11 1 
1150 0.0000000313 9.2295652174 11 1 
1151 0.0000000460 9.2311033884 11 1 
1152 0.0000000260 9.2326388889 11 1 
1153 0.0000000425 9.2341717259 11 1 
1154 0.0000000321 9.2357019064 11 1 
1155 0.0000000277 9.2372294372 11 1 
1156 0.0000000260 9.2387543253 11 1 
1157 0.0000000233 9.2402765774 11 1 
1158 0.0000000216 9.2417962003 11 1 
1159 0.0000000207 9.2433132010 11 1 
1160 0.0000000198 9.2448275862 11 1 
1161 0.0000000353 9.2463393626 11 1 
1162 0.0000000258 9.2478485370 11 1 
1163 0.0000000215 9.2493551161 11 1 
1164 0.0000000189 9.2508591065 11 1 
1165 0.0000000163 9.2523605150 11 1 
1166 0.0000000163 9.2538593482 11 1 
1167 0.0000000154 9.2553556127 11 1 
1168 0.0000000146 9.2568493151 11 1 
1169 0.0000000154 9.2583404619 11 1 
1170 0.0000000171 9.2598290598 11 1 
1171 0.0000000154 9.2613151153 11 1 
1172 0.0000000154 9.2627986348 11 1 
1173 0.0000000145 9.2642796249 11 1 
1174 0.0000000170 9.2657580920 11 1 
1175 0.0000000136 9.2672340426 11 1 
1176 0.0000000136 9.2687074830 11 1 
1177 0.0000000136 9.2701784197 11 1 
1178 0.0000000136 9.2716468591 11 1 
1179 0.0000000144 9.2731128075 11 1 
1180 0.0000000136 9.2745762712 11 1 
1181 0.0000000127 9.2760372566 11 1 
1182 0.0000000135 9.2774957699 11 1 
1183 0.0000000135 9.2789518174 11 1 
1184 0.0000000135 9.2804054054 11 1 
1185 0.0000000135 9.2818565401 11 1 
1186 0.0000000135 9.2833052277 11 1 
1187 0.0000000135 9.2847514743 11 1 
1188 0.0000000143 9.2861952862 11 1 
1189 0.0000000135 9.2876366695 11 1 
1190 0.0000000134 9.2890756303 11 1 
1191 0.0000000134 9.2905121746 11 1 
1192 0.0000000134 9.2919463087 11 1 
1193 0.0000000151 9.2933780386 11 1 
